LigandID;heavyAtomSize;flexibility
7H5;43;0.105263
7H7;27;0.0925926
7H8;35;0.0909091
7H9;37;0.0853659
7HA;31;0.185185
7HC;38;0.0789474
7HD;29;0.08
7HE;39;0.0657895
7HF;36;0.157143
7HG;46;0.0510204
7HH;31;0.192308
7HI;38;0.151899
7HJ;46;0.204545
7HK;28;0.102041
7HL;27;0.155556
7HM;28;0.106383
7HN;23;0.0967742
7HO;32;0.192308
7HP;10;0
7HQ;11;0.05
7HR;40;0.123457
7HS;23;0.3
7HT;35;0.0921053
7HU;31;0.101449
7HV;16;0.185185
7HW;26;0.254237
7HX;10;0
7HY;39;0.21519
7HZ;40;0.220779
7I1;31;0.0983607
7I2;15;0.0869565
7I6;32;0.181818
7IA;18;0.137931
7IG;26;0.106383
7IM;43;0.247191
7IN;33;0.229508
7IP;23;0.111111
7J0;42;0.2
7J1;41;0.217949
7J2;32;0.1
7J3;14;0.133333
7J4;14;0.206897
7J5;33;0.181818
7J6;36;0.0897436
7J8;60;0.238532
7J9;40;0.164384
7JA;23;0.192308
7JB;24;0.0697674
7JC;28;0.0980392
7JD;19;0.0333333
7JE;37;0.107692
7JF;27;0.0487805
7JG;26;0.0487805
7JH;19;0.03125
7JJ;20;0.0333333
7JK;27;0.06
7JL;13;0
7JM;19;0.03125
7JN;39;0.112676
7JO;38;0.104478
7JP;33;0.116667
7JQ;18;0.0344828
7JR;15;0.037037
7JS;18;0.0333333
7JT;27;0.150943
7JU;20;0.0333333
7JV;21;0.0810811
7JW;18;0.0344828
7JX;13;0
7JY;41;0.171053
7JZ;13;0.0434783
7K0;30;0.254237
7K1;41;0.0897436
7K2;21;0.0888889
7K3;12;0.0416667
7K4;25;0.130435
7K6;41;0.171053
7K7;21;0.0465116
7K8;21;0.105263
7K9;54;0.212121
7KA;28;0.106383
7KB;21;0.047619
7KC;35;0.115942
7KD;35;0.172414
7KE;16;0.142857
7KF;26;0.0754717
7KG;25;0.0612245
7KH;30;0.1
7KJ;36;0.0869565
7KK;32;0.108696
7KL;36;0.114754
7KM;27;0.130435
7KN;27;0.113208
7KO;23;0.125
7KP;28;0.0961538
7KQ;42;0.0512821
7KR;41;0.0519481
7KS;48;0.0804598
7KT;14;0.0689655
7KU;20;0.097561
7KV;22;0.0652174
7KW;24;0.0952381
7KX;20;0.111111
7KY;28;0.145833
7KZ;29;0.151515
7L0;23;0.105263
7L1;51;0.241758
7L2;55;0.126316
7L3;24;0.0930233
7L4;17;0.0333333
7L5;32;0.129032
7L6;28;0.0833333
7L7;20;0.133333
7L9;21;0.129032
7LB;20;0.146341
7LD;24;0.0769231
7LE;24;0.254545
7LF;26;0.0851064
7LG;57;0.216
7LH;25;0.130435
7LI;25;0.08
7LK;24;0.0652174
7LL;23;0.102564
7LM;46;0.245455
7LN;36;0.191176
7LO;53;0.144444
7LP;46;0.247619
7LQ;10;0.0454545
7LR;30;0.156863
7LS;34;0.0666667
7LT;55;0.0642202
7LU;21;0.03125
7LV;35;0.0588235
7LW;51;0.0510204
7LX;26;0.145833
7LY;33;0.111111
7LZ;38;0.0333333
7M0;11;0
7M1;30;0.0980392
7M2;19;0.0285714
7M3;23;0.108696
7M4;39;0.142857
7M5;19;0.030303
7M6;16;0.0740741
7M7;31;0.0980392
7M8;32;0.0677966
7M9;24;0.0238095
7MA;32;0.166667
7MB;20;0
7MC;38;0.217391
7MD;35;0.203125
7ME;13;0
7MF;21;0.0238095
7MG;25;0.0888889
7MH;10;0
7MI;34;0.028169
7MJ;28;0.1
7MK;14;0
7ML;20;0.0238095
7MN;30;0.127273
7MP;33;0.0925926
7MQ;48;0.176991
7MR;27;0.186047
7MS;24;0.254545
7MT;30;0
7MU;11;0.111111
7MV;28;0.122449
7MW;13;0.166667
7MX;14;0.125
7MY;35;0.0704225
7MZ;16;0.111111
7N0;10;0.1
7N1;32;0.14
7N2;32;0.0769231
7N3;24;0.157895
7N4;18;0.133333
7N5;9;0.222222
7N6;9;0.2
7N7;13;0.0434783
7N8;15;0.148148
7N9;11;0.0909091
7NA;17;0.0666667
7NB;42;0.1125
7NC;22;0.105263
7ND;17;0.107143
7NF;13;0.2
7NG;36;0.132353
7NH;27;0.104167
7NI;12;0.0555556
7NJ;11;0.0526316
7NM;17;0.121212
7NP;14;0.0344828
7NQ;18;0.147059
7NS;14;0.0714286
7NT;20;0.105263
7NU;19;0.108108
7NV;32;0.196721
7NW;9;0.0714286
7NX;11;0.12
7O0;25;0.111111
7O2;43;0.186047
7O3;24;0.131579
7O4;13;0.1
7O6;32;0.148148
7O7;46;0.159574
7O8;18;0.137931
7O9;30;0.208333
7OA;48;0.159574
7OD;11;0.166667
7OG;28;0.0566038
7OJ;28;0.0652174
7OM;29;0.0727273
7OP;27;0.0652174
7OS;39;0.115385
7OV;28;0.0652174
7OX;66;0.106195
7OY;28;0.0652174
7P0;40;0.161765
7P1;27;0.195652
7P2;28;0.204082
7P3;29;0.211538
7P4;28;0.0652174
7P7;61;0.159292
7P9;28;0.3125
7PA;11;0.2
7PC;23;0.1
7PE;21;0.36
7PF;20;0.0487805
7PG;26;0.377049
7PH;38;0.319149
7PJ;16;0.125
7PM;22;0.114286
7PP;29;0.109091
7PQ;29;0.118644
7PR;13;0.285714
7PS;17;0.142857
7PT;20;0.0512821
7PV;24;0.125
7PY;28;0.12
7Q1;13;0.047619
7Q7;30;0.0925926
7QA;21;0.282051
7QD;15;0.272727
7QM;34;0.0933333
7QN;27;0.0892857
7QQ;15;0.115385
7QS;13;0.047619
7QV;17;0.103448
7QY;18;0.125
7R1;18;0.125
7R2;24;0.134615
7R4;14;0.0833333
7R7;17;0.103448
7R9;42;0.168831
7RA;23;0.102564
7RD;20;0.179487
7RG;29;0.0689655
7RM;26;0.136364
7RO;35;0.123077
7RP;22;0.108108
7RS;27;0.132075
7RV;35;0.112676
7RY;31;0.144928
7S1;24;0.139535
7S4;35;0.179104
7S7;28;0.12069
7S9;21;0.130435
7SA;76;0.108974
7SB;19;0.125
7SD;31;0.135593
7SG;50;0.147727
7SI;13;0
7SJ;26;0.145833
7SK;29;0.0847458
7SM;36;0.194444
7SP;24;0.116279
7SS;36;0.194444
7SV;35;0.191176
7SY;35;0.191176
7T1;30;0.16
7T7;27;0.132075
7T9;23;0.0909091
7TA;29;0.103448
7TD;23;0.204545
7TJ;40;0.153846
7TL;34;0.127273
7TM;48;0.170213
7TO;46;0.141026
7TP;44;0.111111
7TQ;49;0.144444
7TR;46;0.147727
7TS;22;0.162162
7TV;35;0.183099
7TX;33;0.123077
7TY;35;0.183099
7U1;34;0.191176
7U3;19;0.0857143
7U4;34;0.19403
7U6;20;0.0810811
7U7;33;0.2
7U9;20;0.0810811
7UA;33;0.2
7UC;11;0.238095
7UD;37;0.197183
7UG;37;0.197183
7UJ;34;0.188406
7UL;33;0.107143
7UP;25;0.0638298
7UR;30;0.169811
7UU;24;0.159091
7UV;20;0.117647
7UX;21;0.0952381
7UY;33;0.19697
7UZ;14;0.133333
7V1;33;0.19697
7V3;15;0.0714286
7V4;33;0.19697
7V6;21;0.128205
7V7;25;0.127273
7V9;30;0.267857
7VA;28;0.12
7VC;20;0.0540541
7VD;8;0.142857
7VF;19;0.0294118
7VG;20;0.0909091
7VJ;12;0.105263
7VL;19;0.030303
7VM;34;0.140845
7VO;24;0.191489
7VP;12;0.0434783
7VR;29;0.186441
7VS;12;0
7VV;23;0.0816327
7VX;32;0.0125
7VY;15;0.0857143
7W0;33;0.137931
7W1;12;0
7W3;31;0.16
7W4;11;0
7W6;28;0.148936
7W7;19;0.075
7W9;31;0.12963
7WA;10;0
7WB;14;0
7WD;20;0.05
7WF;22;0.181818
7WG;9;0.0526316
7WH;22;0.162162
7WI;15;0.214286
7WJ;28;0.163265
7WL;32;0.192308
7WO;13;0.0454545
7WP;14;0.047619
7WQ;11;0.105263
7WR;13;0.0952381
7WU;34;0.028169
7WV;10;0.0666667
7WX;34;0.028169
7WY;29;0.0384615
7X0;35;0.0684932
7X1;33;0.125
7X2;30;0.134615
7X3;29;0.156863
7X4;28;0.111111
7X5;28;0.108696
7X6;29;0.125
7X7;30;0.0925926
7X8;27;0.113636
7XA;11;0.269231
7XC;16;0.166667
7XD;33;0.118644
7XF;23;0.214286
7XG;32;0.107692
7XJ;22;0.125
7XL;27;0.170213
7XM;12;0
7XO;33;0.0895522
7XP;31;0.0746269
7XR;35;0.0833333
7XS;27;0.109091
7XU;36;0.08
7XV;24;0.145833
7XX;19;0.1
7XY;39;0.188406
7Y0;40;0.169231
7Y1;27;0.115385
7Y3;14;0.1
7Y4;32;0.0757576
7Y6;28;0.148148
7Y7;37;0.145161
7Y9;35;0.132353
7YA;28;0.12
7YF;23;0.27907
7YG;31;0.160714
7YJ;30;0.125
7YL;9;0.0714286
7YM;37;0.140625
7YO;9;0.0625
7YP;27;0.196078
7YR;33;0.241935
7YS;32;0.0350877
7YU;49;0.0930233
7Z0;32;0.125
7Z1;36;0.115942
7Z3;13;0.0666667
7Z4;36;0.15
7Z5;23;0.162791
7Z6;26;0.113636
7Z7;29;0.137255
7Z9;20;0.0588235
7ZA;39;0.126582
7ZC;15;0.09375
7ZD;34;0.131148
7ZE;13;0.05
7ZF;14;0.0833333
7ZG;21;0.111111
7ZJ;29;0.156863
7ZL;15;0.08
7ZM;22;0.108108
7ZO;18;0.0689655
7ZP;34;0.125
7ZR;28;0.155556
7ZS;12;0.111111
7ZU;31;0.0649351
7ZV;20;0.125
7ZY;32;0.125
801;19;0.0625
802;20;0.0606061
803;29;0.104478
804;33;0.0615385
806;37;0.0821918
808;26;0.125
809;25;0.0697674
80A;22;0.130435
80F;51;0.168539
80G;13;0.08
80K;30;0.229508
80L;27;0.162791
80O;27;0.150943
80Q;17;0.0967742
80R;21;0.09375
80U;35;0.109375
810;22;0.131579
812;21;0.133333
814;46;0.0652174
815;31;0.0925926
816;36;0.106061
817;18;0.206897
818;57;0.0465116
819;30;0.142857
81A;32;0.186441
81C;42;0.148148
81G;29;0.037037
81J;12;0.136364
81M;12;0.136364
81P;11;0.1
81R;10;0.2
81S;10;0.2
81U;16;0
81V;35;0.171875
81Y;25;0.08
821;42;0.153846
822;43;0.15
823;17;0.277778
824;25;0.0243902
825;30;0.14
826;30;0.0714286
827;33;0.0821918
829;25;0.113636
82A;31;0.137255
82B;36;0.126761
82D;27;0.0727273
82E;22;0.111111
82F;35;0.144737
82G;28;0.05
82I;11;0.0526316
82J;42;0.0740741
82M;27;0.148936
82N;10;0.0588235
82O;35;0.115385
82R;31;0
82S;11;0
82V;26;0.0425532
82X;36;0.114754
82Y;26;0.0888889
830;26;0.244444
831;38;0.121212
833;16;0.0344828
834;30;0.0877193
836;39;0.104478
837;27;0.102041
838;40;0.0232558
839;30;0.08
83A;32;0.196429
83D;18;0.0666667
83G;30;0.109091
83H;26;0.0185185
83J;35;0.112903
83L;37;0.03125
83M;47;0.264706
83O;11;0.157895
83P;36;0.107692
83R;13;0
83S;23;0.0909091
83T;30;0.126984
83U;14;0
83X;12;0.05
83Y;15;0.0740741
840;33;0.0952381
841;21;0.106383
842;35;0.142857
843;41;0.153846
844;30;0.1
845;36;0.112903
846;43;0.130952
847;28;0.139535
848;15;0.107143
849;28;0.101695
84A;26;0.0666667
84D;31;0.0857143
84F;27;0.115385
84G;38;0.130952
84J;27;0.108696
84M;25;0.119048
84P;31;0.109091
84R;23;0.047619
84T;31;0.155172
84U;31;0.0892857
84X;30;0.0892857
851;36;0.118421
852;46;0.166667
853;43;0.160494
854;21;0.139535
855;24;0.0714286
856;16;0.214286
857;36;0.136364
858;67;0.06
859;24;0.121951
85A;34;0.0677966
85C;31;0.109091
85D;11;0.037037
85F;13;0.25
85G;12;0.24
85J;13;0.25
85M;33;0.0882353
85P;25;0.111111
85S;36;0.0704225
85V;31;0.0847458
85X;29;0.0576923
85Y;34;0.135593
85Z;32;0.0925926
861;34;0.173913
864;31;0.196721
865;47;0.123596
866;37;0.183333
869;31;0.101695
86A;33;0.206349
86B;19;0.179487
86D;28;0.125
86J;12;0
86L;13;0.111111
86M;21;0.138889
86P;55;0.159091
86S;47;0.128205
86U;23;0.0952381
86V;34;0.0869565
86X;23;0.0952381
86Y;34;0.0869565
870;30;0.104167
871;24;0.108696
872;28;0.145833
873;22;0.0888889
874;24;0.0851064
876;44;0.146341
877;27;0.191489
878;16;0.181818
879;33;0.105263
87C;22;0.0851064
87D;28;0.12
87F;21;0.0952381
87G;32;0.111111
87J;41;0.104478
87L;15;0.111111
87M;30;0.113208
87O;22;0.296296
87P;29;0.0925926
87R;27;0.152174
87S;23;0.1
87T;27;0.122449
87U;34;0.0833333
87V;15;0.0714286
87X;13;0.151515
87Y;23;0.0909091
880;35;0.0958904
881;49;0.105263
882;42;0.164557
883;28;0.12766
885;20;0.0833333
886;36;0.15942
887;31;0.122807
888;29;0.0754717
889;26;0.101695
88A;32;0.0847458
88D;26;0.166667
88G;27;0.156863
88J;34;0.0806452
88L;13;0.125
88M;32;0.137931
88N;35;0.21875
88P;16;0.09375
88Q;18;0.0731707
88R;18;0.1875
88S;19;0.176471
88U;21;0.075
88V;35;0.222222
88W;21;0.2
88X;20;0.0857143
88Y;16;0.0645161
88Z;46;0.164706
890;22;0.075
891;29;0.122449
892;36;0.122807
893;25;0.2
894;28;0.148148
895;28;0.134615
896;26;0.160714
897;33;0.180556
898;30;0.127273
89A;24;0.166667
89C;22;0.0769231
89D;34;0.047619
89F;24;0.0392157
89G;23;0.097561
89I;30;0.0877193
89J;16;0.0666667
89L;32;0.180328
89M;42;0.193548
89O;29;0.0566038
89P;37;0.111111
89R;46;0.104651
89S;38;0.209302
89U;25;0.0454545
89V;9;0.111111
89X;30;0.220339
89Y;10;0.0555556
8A0;33;0.0847458
8A1;8;0.133333
8A3;42;0.128571
8A4;40;0.1
8A6;44;0.115385
8A7;32;0.125
8AA;40;0.1
8AC;11;0.259259
8AD;25;0.137255
8AF;36;0.09375
8AG;41;0.0958904
8AJ;25;0.0851064
8AM;32;0.126984
8AN;23;0.1
8AO;42;0.109589
8AP;15;0.103448
8AR;5;0
8AS;11;0.125
8AU;33;0.0892857
8AV;10;0.0714286
8AW;35;0.222222
8AX;29;0.155172
8AY;18;0.114286
8AZ;23;0.102564
8B0;34;0.105263
8B1;41;0.175824
8B3;33;0.0892857
8B4;28;0.130435
8B6;15;0
8B7;33;0.0895522
8B9;14;0.103448
8BA;23;0.108108
8BB;16;0.125
8BD;16;0.206897
8BF;35;0.0853659
8BG;40;0.156627
8BJ;16;0.0606061
8BL;35;0.0875
8BM;35;0.0945946
8BO;36;0.0941176
8BP;30;0.118644
8BQ;25;0.0681818
8BR;24;0.102564
8BS;30;0.122807
8BU;32;0.156863
8BV;13;0.115385
8BX;29;0.155172
8BY;25;0.111111
8C0;40;0.113402
8C1;24;0.102041
8C3;26;0.169811
8C5;36;0.121622
8C6;28;0.130435
8C9;39;0.108696
8CA;23;0.0666667
8CC;15;0.111111
8CD;25;0.125
8CF;27;0.130435
8CG;26;0.125
8CL;7;0
8CM;12;0
8CO;28;0.122449
8CP;28;0.173913
8CR;29;0.115385
8CS;23;0
8CT;40;0.103093
8CU;26;0.116279
8CV;15;0.2
8CX;28;0.155172
8CY;32;0.157895
8D0;29;0.111111
8D1;25;0.12766
8D3;28;0.104478
8D4;14;0.0909091
8D6;15;0.0833333
8D7;20;0.204082
8DA;19;0.0555556
8DD;27;0.136364
8DG;32;0.16
8DJ;34;0.125
8DM;19;0.212121
8DP;31;0.134615
8DQ;23;0.0454545
8DR;32;0.226415
8DT;27;0.166667
8DU;28;0.125
8DV;31;0.0806452
8DX;19;0.108108
8DY;31;0.137931
8E1;25;0.075
8E3;22;0.0526316
8E4;20;0.212766
8E6;22;0.0526316
8E7;14;0.275
8E8;33;0.0952381
8E9;29;0.0625
8EA;23;0.272727
8EC;22;0.0526316
8EF;26;0.170213
8EJ;10;0.0555556
8EL;26;0.170213
8EM;47;0.130952
8EN;33;0.127273
8EO;26;0.166667
8EP;20;0.105263
8EQ;19;0.15625
8ES;46;0.123457
8ET;19;0.09375
8EU;16;0.178571
8EV;24;0.136364
8EW;10;0.176471
8EX;23;0.184211
8EY;25;0.12766
8EZ;10;0.0416667
8F0;26;0.0714286
8F1;26;0.14
8F2;30;0.0754717
8F3;30;0.0754717
8F4;9;0
8F5;65;0.152672
8F6;25;0.0754717
8F7;25;0.122449
8F9;26;0.0714286
8FB;27;0.140351
8FC;28;0.0714286
8FD;27;0.132075
8FF;37;0.11236
8FG;40;0.1
8FH;6;0.125
8FK;25;0.0652174
8FL;27;0.166667
8FM;41;0.164706
8FN;30;0.06
8FP;49;0.164948
8FQ;34;0.171875
8FR;25;0.0625
8FS;10;0.0714286
8FT;36;0.171429
8FU;27;0.08
8FV;33;0.0508475
8FW;30;0.163636
8FX;29;0.0909091
8FY;29;0.0980392
8FZ;14;0.12
8G0;12;0.111111
8G1;36;0.0508475
8G2;12;0.125
8G3;22;0.0789474
8G4;40;0.0714286
8G5;17;0.0285714
8G6;17;0.0344828
8G8;11;0
8GA;11;0.0869565
8GB;13;0.0952381
8GC;10;0.0526316
8GD;28;0.133333
8GE;19;0.0606061
8GF;8;0
8GG;11;0.0869565
8GH;22;0.102564
8GJ;28;0.16
8GK;14;0.0833333
8GL;11;0.210526
8GM;25;0.097561
8GN;34;0.134328
8GP;20;0.153846
8GQ;36;0.030303
8GR;29;0.0714286
8GS;24;0.0681818
8GT;33;0.156863
8GU;29;0.0727273
8GV;33;0.0923077
8GX;29;0.0727273
8GY;29;0.109091
8H0;30;0.1
8H1;36;0.119403
8H4;10;0
8H6;26;0.272727
8H8;10;0.0714286
8HB;53;0.242105
8HC;14;0.0454545
8HD;47;0.184783
8HE;18;0.103448
8HF;36;0.112676
8HG;20;0.0571429
8HH;18;0.0909091
8HI;45;0.166667
8HJ;12;0
8HK;16;0.0740741
8HM;33;0.0769231
8HN;32;0.105263
8HP;25;0.0454545
8HQ;14;0.0454545
8HR;31;0.12069
8HS;17;0.16129
8HT;33;0.177419
8HV;31;0.1
8HW;36;0.15625
8HX;12;0
8HY;30;0.160714
8HZ;25;0.0638298
8I1;36;0.119403
8ID;45;0.144737
8IG;12;0
8IN;29;0.160714
8IP;21;0.102564
8IR;33;0.145455
8J0;38;0.0645161
8J1;23;0.108696
8J2;31;0.129032
8J3;38;0.0645161
8J4;24;0.122449
8J6;28;0.0666667
8J7;23;0.104167
8J8;33;0.179104
8JB;17;0.2
8JC;40;0.15493
8JD;46;0.229885
8JE;37;0.107692
8JG;24;0.0169492
8JH;29;0.258065
8JJ;46;0.0729167
8JL;26;0.119048
8JM;25;0.0652174
8JN;28;0.1
8JO;26;0.119048
8JP;26;0.104167
8JQ;27;0.25
8JR;26;0.119048
8JS;21;0.147059
8JT;16;0.0833333
8JU;9;0
8JW;12;0.0588235
8JX;23;0.186047
8JZ;8;0.210526
8K0;22;0.179487
8K1;46;0.0736842
8K2;10;0.0714286
8K4;26;0.0862069
8K5;12;0.136364
8K6;18;0.272727
8K7;27;0.0847458
8K8;28;0.112903
8K9;35;0.109756
8KA;32;0.0746269
8KB;8;0
8KD;26;0.0847458
8KG;25;0.0714286
8KK;28;0.254237
8KL;37;0.084507
8KM;23;0.139535
8KN;32;0.261538
8KO;23;0.208333
8KP;23;0.136364
8KR;20;0.195122
8KS;32;0.103448
8KU;37;0.136364
8KV;25;0.152174
8KW;18;0.114286
8KX;32;0.0851064
8KY;28;0.173077
8L0;21;0.219512
8L1;33;0.145455
8L2;30;0.254237
8L3;23;0.111111
8L4;24;0.159091
8L5;26;0.245283
8L7;33;0.138462
8L8;26;0.0961538
8L9;34;0.14
8LA;33;0.140625
8LB;33;0.264706
8LC;30;0.220339
8LD;7;0.25
8LF;29;0.0638298
8LG;8;0
8LI;15;0.115385
8LJ;8;0.0666667
8LL;29;0.21875
8LM;33;0.147541
8LN;29;0.0740741
8LO;23;0.2
8LP;33;0.1
8LR;15;0.129032
8LS;37;0.0597015
8LU;41;0.157895
8LV;32;0.0833333
8LW;28;0.0204082
8LX;34;0.163934
8LY;31;0.0877193
8LZ;15;0.030303
8M0;36;0
8M1;33;0.0923077
8M2;8;0.0666667
8M4;34;0.136364
8M5;19;0.0857143
8M7;29;0.175439
8M8;14;0.0869565
8M9;22;0.0769231
8MA;33;0.129032
8MB;12;0.0909091
8MC;17;0.107143
8MD;10;0.0416667
8ME;24;0.136364
8MF;22;0.0588235
8MG;24;0.0952381
8MK;12;0.0909091
8ML;42;0.210526
8MM;34;0.103896
8MN;13;0.181818
8MO;16;0.0384615
8MP;16;0.111111
8MQ;20;0.0681818
8MR;19;0.193548
8MT;11;0.133333
8MV;12;0.2
8MW;17;0.0645161
8MX;28;0.0535714
8MY;23;0.131579
8MZ;16;0.0384615
8N1;33;0.138462
8N2;15;0.148148
8N3;21;0.204545
8N4;37;0.151515
8N5;14;0
8N6;25;0.148936
8N7;34;0.117647
8N8;10;0.0833333
8N9;30;0.169811
8NA;44;0.146667
8NB;13;0.130435
8NC;38;0.138462
8ND;43;0.321739
8NE;13;0.0952381
8NG;32;0.111111
8NH;21;0.0571429
8NJ;24;0.0697674
8NK;29;0.122449
8NL;29;0.132075
8NM;29;0.0980392
8NN;29;0.125
8NO;25;0.148936
8NP;21;0.0789474
8NQ;31;0.12963
8NR;27;0.0909091
8NS;28;0.0727273
8NT;19;0.25
8NU;30;0.0655738
8NV;29;0.0689655
8NW;16;0.243243
8NX;14;0.0555556
8NY;10;0
8NZ;13;0.05
8O0;24;0.04
8O1;27;0.113208
8O4;28;0.0727273
8O5;39;0.205128
8O7;31;0.137931
8O8;26;0.0961538
8OA;34;0.153846
8OB;16;0.0833333
8OD;28;0.133333
8OE;16;0.08
8OF;19;0.0857143
8OG;24;0.1
8OH;24;0.0930233
8OJ;34;0.153846
8OK;32;0.0952381
8OM;35;0.138462
8ON;35;0.101449
8OP;24;0.1
8OQ;12;0.0454545
8OR;30;0.0877193
8OS;29;0.1
8OT;25;0.108696
8OU;29;0.0555556
8OV;40;0.150685
8OW;26;0.0869565
8OX;20;0.0571429
8OY;32;0.129032
8OZ;11;0.105263
8P0;16;0
8P1;12;0
8P2;13;0.08
8P3;20;0.0857143
8P4;11;0.111111
8P5;22;0.173913
8P6;23;0.04
8P7;10;0
8P8;17;0
8P9;25;0.119048
8PA;36;0.171875
8PC;23;0.105263
8PE;47;0.325
8PF;25;0.28
8PG;24;0.232143
8PH;26;0.232143
8PJ;10;0.0714286
8PK;15;0.0909091
8PL;18;0.1875
8PM;27;0.2
8PO;18;0.181818
8PP;47;0.196581
8PQ;8;0
8PR;24;0.0851064
8PS;22;0.183673
8PT;30;0.0793651
8PU;24;0.102564
8PV;29;0.153846
8PW;38;0.181818
8PX;25;0.119048
8PY;43;0.0945946
8PZ;34;0.15
8Q1;35;0.303797
8Q2;38;0.181818
8Q3;24;0.097561
8Q4;27;0.163265
8Q5;26;0.134615
8Q6;27;0.183673
8Q7;33;0.0877193
8Q8;35;0.144928
8Q9;36;0.166667
8QB;23;0.0666667
8QC;25;0.116279
8QD;26;0.015873
8QE;24;0.133333
8QF;43;0.114583
8QG;11;0.0588235
8QH;26;0.0454545
8QJ;16;0.15625
8QK;27;0.0697674
8QL;21;0
8QM;12;0.0869565
8QN;30;0.150943
8QO;15;0.0666667
8QP;21;0.0909091
8QQ;41;0.118421
8QS;21;0.0909091
8QT;27;0.142857
8QV;34;0.0491803
8QW;40;0.128571
8QZ;55;0.185841
8R0;21;0.0512821
8R2;26;0.155556
8R3;35;0.138462
8R4;29;0.0740741
8R5;24;0.146341
8R6;36;0.241935
8R7;26;0.08
8R8;25;0.142857
8RA;15;0.0645161
8RB;25;0.139535
8RC;41;0.114943
8RD;37;0.126761
8RE;12;0.2
8RH;40;0.161765
8RJ;18;0.16129
8RK;17;0.107143
8RM;14;0.08
8RN;30;0.105263
8RO;20;0.108108
8RP;17;0.0857143
8RQ;44;0.150538
8RR;30;0.16
8RS;15;0.0625
8RT;32;0.142857
8RV;17;0.105263
8RW;34;0.157895
8RY;10;0.117647
8RZ;35;0.152542
8S0;12;0.0454545
8S1;15;0.0869565
8S2;35;0.152542
8S4;14;0.12
8S5;35;0.157895
8S7;12;0.130435
8S8;47;0.108696
8S9;28;0.0909091
8SA;13;0.125
8SB;48;0.0957447
8SD;11;0
8SE;48;0.0957447
8SF;15;0.107143
8SG;14;0.130435
8SH;20;0.222222
8SJ;14;0.173913
8SK;21;0
8SL;26;0.150943
8SM;17;0.0645161
8SN;18;0.0263158
8SO;29;0.166667
8SP;34;0.32
8SQ;16;0.133333
8SR;26;0.133333
8SS;13;0.0454545
8ST;24;0.142857
8SV;17;0.0666667
8SW;50;0.25
8SX;33;0.0277778
8SY;13;0
8SZ;11;0.24
8T0;33;0.0285714
8T1;13;0
8T2;45;0.228916
8T3;26;0.0851064
8T4;17;0.0625
8T5;49;0.0927835
8T7;17;0.0714286
8T8;27;0.104167
8T9;33;0.0294118
8TA;16;0.0714286
8TB;49;0.0927835
8TC;32;0.0273973
8TD;13;0
8TE;52;0.0869565
8TG;16;0.0416667
8TH;41;0.0714286
8TJ;13;0.0909091
8TK;29;0.1
8TL;29;0.153846
8TM;22;0.117647
8TN;33;0.114754
8TO;45;0.0833333
8TP;13;0.185185
8TQ;16;0.0294118
8TR;2;0
8TS;17;0.09375
8TU;22;0.245283
8TV;15;0.0645161
8TW;14;0.0434783
8TX;12;0
8TY;13;0.0740741
8TZ;17;0.121212
8U0;31;0.12963
8U1;13;0.153846
8U3;13;0.1
8U4;12;0.136364
8U6;33;0.145455
8U7;18;0.125
8U8;25;0.0697674
8U9;33;0.170213
8UA;11;0.142857
8UB;18;0.0666667
8UC;30;0.037037
8UD;11;0.1
8UF;34;0.0606061
8UG;14;0.103448
8UJ;17;0.105263
8UL;32;0.0819672
8UM;31;0.0925926
8UN;38;0.1
8UO;33;0.09375
8UP;20;0.157895
8UR;36;0.104478
8US;27;0.0869565
8UU;37;0.114286
8UV;24;0.142857
8UX;23;0.255814
8UY;17;0.0740741
8UZ;33;0.0833333
8V0;16;0.233333
8V1;31;0.1
8V2;49;0.103093
8V3;17;0.212121
8V4;15;0.148148
8V5;22;0.108108
8V6;29;0.116667
8V7;22;0.131579
8V8;16;0.0740741
8V9;50;0.173469
8VB;31;0.183673
8VC;52;0.155963
8VE;15;0.0740741
8VF;51;0.160377
8VH;8;0
8VI;32;0.0909091
8VJ;23;0.108696
8VK;52;0.113208
8VL;30;0.169811
8VM;34;0.15493
8VN;14;0.0869565
8VO;50;0.171717
8VQ;38;0.157895
8VR;17;0.03125
8VS;43;0.176471
8VT;45;0.159091
8VV;22;0.186047
8VW;36;0.142857
8VX;36;0.132353
8VY;10;0.111111
8VZ;29;0.137931
8W0;31;0.106061
8W2;28;0.14
8W3;42;0.142857
8W4;47;0.105263
8W5;31;0.057971
8W6;37;0.157143
8W7;33;0.09375
8W8;35;0.152542
8W9;14;0.0357143
8WA;27;0.102041
8WB;22;0.121951
8WC;29;0.105263
8WD;29;0.0952381
8WE;36;0.0609756
8WF;24;0.196429
8WG;29;0.145455
8WH;32;0.0877193
8WJ;31;0.126984
8WK;38;0.123077
8WM;32;0.135593
8WN;39;0.109589
8WO;12;0.0833333
8WQ;14;0.130435
8WR;33;0.0833333
8WS;17;0.27027
8WT;12;0.05
8WU;27;0.0980392
8WV;13;0.0357143
8WW;19;0.117647
8WX;21;0.131579
8WY;11;0.173913
8WZ;16;0.0357143
8X0;26;0.1
8X1;29;0.137255
8X2;30;0.0677966
8X5;30;0.0847458
8X7;37;0.0958904
8X8;28;0.189655
8XA;23;0.102564
8XB;29;0.105263
8XC;21;0.111111
8XE;27;0.117647
8XG;24;0.1
